area,ID,numid,wdepth,bpi,rie,new_cmecs,dshore,shore_code
2,G122,"122",-22.4013603200737,5.23983800490752,4.42519570430584,Sand,938.224253413567,MI
2,G123,"123",-13.377533676144,3.50957273798888,4.11498645286625,Sand,1128.16543313888,MI
2,G124,"124",-44.176661237711,-1.54946663679052,2.06377329440287,Mud,1908.11949589361,OCN
2,G125,"125",-43.7714436162572,0.886014445733959,0.486987075434532,Mud,3213.89028317996,OCN
1.76,G126,"126",-56.9489141578621,-0.873040408815324,0.156472482999201,Mud,4033.76287358162,OCN
0.51,G127,"127",-58.2492126906645,-0.993316843649685,0.309066885326909,Muddy Sand,4842.43043823362,OCN
2,G128,"128",-51.6821115636292,-5.09909712210265,6.73736065202793,Sand,1126.86566026402,EI-Sand
1.59,G129,"129",-68.536410972464,-2.85522195452903,2.70564830273889,Mud,610.910757306358,EI-Sand
0.97,G130,"130",-1.73682609177613,8.487771603811,3.39421778369705,Muddy Sand,181.840149247274,EI-Mix_Fine
2,G131,"131",-90.9492803702525,-9.15742387251685,7.44629331550659,Mud,844.244813608673,EI-Gravel
2.37,G132,"132",-64.880549232305,0.765532156825457,5.22155513889543,Muddy Sand,789.91593761819,EI-Gravel
2.14,G133,"133",-57.8879723533342,8.06677132034568,6.07858433117539,Muddy Sand,538.7796389938,EI-Mix_Coarse
0.56,G134,"134",0,22.3594121550908,1.03777734355248,Sandy Mud,166.871189064377,EI-Gravel
1.9,G135,"135",-20.9297192831574,1.61623230566521,0.594574861331706,Mud,478.7406974662,EI-Gravel
2,G136,"136",-22.2643806256,0.312781070071296,1.19420727635427,Sand,1734.31200191949,OCN
1.23,G137,"137",-10.2411853246354,4.3605596644014,0.616128901703926,Sand,132.884304228846,EI-Artificial
2,G138,"138",-32.6621839643581,3.92975495699596,6.86527523527701,Gravel,1540.33504712625,OCN
2,G139,"139",-57.9644883727431,2.87470603823064,4.60696471905991,Cobble,3234.57413997304,OCN
2,G140,"140",-59.9193188881269,-6.05370247165521,11.4419002601797,Cobble,1185.01961056779,MI
1.32,G141,"141",-5.73826944953273,4.60914012436498,0.927448720257474,Sand,93.3035614353491,MI
2.24,G142,"142",-11.6801362668364,4.80518538342329,3.525489703953,Sand,635.629267614173,MI
2,G143,"143",-31.3300778640405,0.246717908785392,0.704482817418406,Mud,1891.51173471916,OCN
2,G144,"144",-50.0365773622326,-1.39170832137875,1.56174132090664,Mud,3077.11856502309,OCN
2.11,G145,"145",-54.7665638683395,-0.184645349918766,0.213111773660713,Muddy Sand,3955.02009948617,OCN
0.92,G146,"146",-70.1345019362906,-3.53558826156742,2.04661966010012,Muddy Sand,5021.5960025031,OCN
2.28,G147,"147",-27.1878845422297,1.21592679746504,6.9150982386955,Sand,672.655533597257,EI-Mix_Fine
2,G148,"148",-67.5838775486948,-1.28422658183302,2.05871822549448,Mud,1550.56445329501,OCN
0.73,G149,"149",0,3.1049341204027,0,Unconsolidated Mineral Substrate,97.0554377020191,EI-Mix_Coarse
1.92,G150,"150",-21.2824149574706,8.92917244429602,14.9748996518277,Muddy Sand,700.013062564978,EI-Mix_Fine
2.34,G151,"151",-67.494414620504,-1.44347491891023,5.42777337713204,Muddy Sand,973.397163546385,EI-Mix_Fine
2.34,G152,"152",-77.3195023006556,-0.734651611482248,5.39850945483535,Muddy Sand,686.760580960653,EI-Mix_Fine
1.84,G153,"153",-70.4825365084619,8.45315672276065,4.01825362078348,Muddy Sand,358.959074076918,EI-Mix_Coarse
2.38,G154,"154",-21.7659824310015,-1.504378031352,1.02217303655537,Sandy Mud,691.898907764004,EI-Mix_Fine
2,G155,"155",-27.213190919366,-2.86156399671436,2.05775594418447,Mud,811.777038066745,EI-Mix_Fine
2,G156,"156",-18.517674131754,0.902812085849917,1.15711438580574,Sand,1383.00010091945,OCN
1.17,G157,"157",-1.70307675154197,18.0391985680008,2.8368025890757,Muddy Sand,9.40985616061218,EI-Mix_Coarse
2,G158,"158",-21.4146894245181,8.36219629159692,6.99678609711962,Gravel,176.885990133122,MI
2,G159,"159",-64.7535656909113,2.01981388161858,10.3782383691872,Cobble,2763.60019696846,OCN
2,G160,"160",-74.0626677000056,-5.5808292810488,9.66669658031025,Cobble,1837.67489837959,OCN
0.84,G161,"161",-8.35416165140194,9.9314119406565,4.31997331495691,Sand,50.6204948686337,MI
0.63,G162,"162",-4.82258077423663,4.27181071313505,0.607797077816096,Sand,149.326390366775,MI
1.96,G163,"163",-12.6904728902439,3.12645313945518,1.86913370550887,Sand,524.024453150834,MI
2,G164,"164",-29.8832880064331,-0.682001776433431,2.67570518668874,Mud,1974.41723835132,OCN
2,G165,"165",-53.3197384395759,-1.41224864278187,1.54107587799145,Mud,2669.24571115,OCN
2,G166,"166",-54.7145261871066,1.428716578187,0.975311265124869,Muddy Sand,4216.67565784625,OCN
1.05,G167,"167",-75.2033810699512,-0.796712972701782,0.474916295859906,Muddy Sand,5085.28347600668,OCN
0.54,G168,"168",-73.1575358810942,1.01784619962429,0.629703985258241,Coarse Unconsolidated Substrate,2975.77364182535,OCN
1.02,G169,"169",-72.3802015697225,5.89630830025998,3.99193311705008,Gravel,2826.20378008778,OCN
1.48,G170,"170",-1.23923318923599,8.67451480284815,6.39301705564249,Sand,378.912457826244,EI-Sand
2,G171,"171",-62.1185217232352,-2.35745781332296,1.90208491255009,Mud,1514.93384871605,OCN
2.49,G172,"172",-44.8948731379702,2.21484578562682,2.80356794987969,Mud,723.802733444057,EI-Sand
0.73,G173,"173",-1.89860910343126,28.4509965457837,1.66976585492576,Sand,136.620637560176,EI-Sand
1.83,G174,"174",0,1.74999212300636,0,Sand,240.679230573203,EI-Mix_Fine
0.75,G175,"175",0,2.10970311012818,0,Unconsolidated Mineral Substrate,153.486401817823,EI-Mix_Fine
1.55,G176,"176",-6.1918002226227,8.15936822085842,4.813593025698,Unconsolidated Mineral Substrate,251.748828998688,EI-Sand
1.43,G177,"177",-37.0738000044104,10.9197672479307,7.5760690818334,Muddy Sand,503.312868212679,EI-Mix_Fine
1.45,G178,"178",-51.8930287864455,11.531340798555,5.03879181061148,Muddy Sand,280.878373235598,EI-Mix_Fine
1.92,G179,"179",-73.8464555380095,4.46114865518747,5.21822655865096,Muddy Sand,486.441446426097,EI-Mix_Fine
1.96,G180,"180",-69.8954261572991,2.58391020429276,6.24538244699368,Muddy Sand,569.121858783206,EI-Mix_Coarse
1.09,G181,"181",-30.8333044738225,18.1837094100706,6.8242749238077,Muddy Sand,147.570652172458,EI-Mix_Coarse
0.93,G182,"182",0,9.43720011001357,6.06840943428196,Sand,274.882817207697,EI-Mix_Coarse
2.82,G183,"183",-10.1466871968249,0.77461714952413,0.910188117479958,Sandy Mud,558.414677450524,EI-Gravel
1.99,G184,"184",-21.738469983004,0.316432762781185,1.20148574164583,Mud,680.112409484602,EI-Mix_Fine
2,G185,"185",-20.1023094738818,-0.803779766351497,2.63648487784705,Sand,836.618151265197,EI-Gravel
2,G186,"186",-21.4175142269256,0.598051090875176,2.36326268560407,Sand,679.886382374078,EI-Mix_Coarse
2.3,G187,"187",-26.8990502760849,-1.00211551674628,4.31545061055796,Cobble,952.785627164454,EI-Sand
2,G188,"188",-71.4332631445188,-4.61573739326347,10.5479496823756,Cobble,1529.81336935859,OCN
2,G189,"189",-72.4720458708166,-2.11552638524458,8.66618429067075,Cobble,2304.25994676016,OCN
1.87,G190,"190",-18.0315820072369,13.8856760320628,15.6462405076377,Sand,615.837048937777,MI
2.32,G191,"191",-9.73650704317717,3.06382839182965,1.77669251525135,Sand,510.986350902907,MI
2,G192,"192",-29.1152609241839,1.62752096414531,4.26760670842499,Sand,1587.73826221539,OCN
2,G193,"193",-50.3007207750638,0.0798058830083428,0.517782092960296,Muddy Sand,2742.01627075555,OCN
2,G194,"194",-64.4391317552005,-0.473489997584505,1.60874971175425,Muddy Sand,4027.02153475774,OCN
1.05,G195,"195",-88.7490730870311,-2.77056559655147,0.697756781870927,Muddy Sand,5158.33455722582,OCN
1.26,G196,"196",-79.5328800135655,-1.8127943576684,0.639781935568915,Coarse Unconsolidated Substrate,3216.85895554867,OCN
1.91,G197,"197",-72.8265822048625,0.792540918258806,1.5013529149918,Coarse Unconsolidated Substrate,2405.7419761388,OCN
1.71,G198,"198",-100.513161032526,-7.37348624928314,12.3647473523987,Gravel,2586.40334612825,OCN
0.73,G199,"199",0,1.95792626746946,1.55178476072258,Sand,102.361068486487,EI-Sand
2,G200,"200",-40.2136374006955,-2.80621078222806,5.56750165999118,Sand,1608.57079787923,OCN
1.73,G201,"201",-44.4409621575321,6.89005906269081,2.03169334176813,Sand,161.65623251024,EI-Sand
2,G202,"202",-37.533046125559,-2.82497802482756,1.88995622537146,Sand,673.701593476482,EI-Sand
1.88,G203,"203",-10.2962786665111,4.84042580109626,2.38193331929247,Sand,41.0932821539431,EI-Sand
2,G204,"204",-11.9430808785225,3.79542607737854,5.19128504582331,Unconsolidated Mineral Substrate,479.102699874961,EI-Mix_Coarse
2.02,G205,"205",-27.4587624191552,5.35632485646929,4.59387876837973,Sand,602.182591306055,EI-Sand
2.07,G206,"206",-60.773775358283,6.11125974327863,6.72717318696482,Muddy Sand,621.477125305178,EI-Mix_Fine
2.49,G207,"207",-62.5608045479196,0.256395563917864,7.59481550788751,Muddy Sand,603.210765857725,EI-Sand
1.98,G208,"208",-32.7672621305863,2.39218106512514,7.39759227558127,Muddy Sand,538.986451385264,EI-Mix_Coarse
0.96,G209,"209",0,2.76343640362232,4.13154946041488,Sand,24.0963635465528,EI-Mix_Fine
0.9,G210,"210",-15.62260444673,5.40214118719478,0.845359820939698,Sand,48.3830827210296,EI-Mix_Fine
0.91,G211,"211",-3.92999279938008,14.2938185827312,2.40878757672752,Sand,124.407407316483,EI-Mix_Fine
2,G212,"212",-20.0248020520926,-0.841401678457047,3.13941539313275,Sand,965.976684362957,EI-Mix_Coarse
2,G213,"213",-30.7938175778705,-3.41142577965102,5.4970609818629,Cobble,973.415385977725,EI-Mix_Coarse
2,G214,"214",-55.6522778488138,-1.79557126368311,8.0988441184624,Cobble,1248.43486773221,EI-Sand
2,G215,"215",-81.5096870208632,-3.60011446740308,12.7454838741855,Cobble,3036.10586246047,OCN
2.27,G216,"216",-56.1562341942634,-2.46673364560243,7.96958414885308,Cobble,677.878163559451,MI
1.93,G217,"217",-8.16652877107578,2.34270869596522,1.53996781593595,Sand,627.880204215014,MI
2,G218,"218",-40.0844623616201,-3.50650590985511,1.97832952794064,Sand,1296.81965669983,MI
2,G219,"219",-50.1575938532188,1.112996729034,0.755307272989547,Muddy Sand,2799.67078367251,OCN
2,G220,"220",-73.8467400733231,0.00735757013931679,0.36760149774156,Muddy Sand,4147.44191971939,OCN
1.05,G221,"221",-80.437154624014,2.31416483962301,1.49683695376805,Sand,5021.86027446098,OCN
1.2,G222,"222",-78.0722142871986,-1.15700563940046,0.820108850059691,Coarse Unconsolidated Substrate,3708.28626278175,OCN
2,G223,"223",-73.8075848477039,0.243378915541564,2.59558417635996,Coarse Unconsolidated Substrate,2080.86143863261,OCN
2,G224,"224",-82.4101015466296,-3.75764721897042,5.2027701354288,Gravel,1636.8521452144,OCN
2.35,G225,"225",-69.4712972714855,-1.89774289463177,7.05020177911809,Coarse Unconsolidated Substrate,2585.52945209417,OCN
2,G226,"226",-13.360297257337,1.18015533646749,9.02382854854519,Sand,1144.4398410095,EI-Sand
1.9,G227,"227",-42.1595457800339,0.781010443001051,2.33234323353752,Mud,416.506665268131,EI-Sand
1.88,G228,"228",-20.3733719814068,9.12666029808347,2.22098654707156,Sand,298.52127438678,EI-Sand
2,G229,"229",-47.5136734537272,-11.3897291496071,2.66383321772368,Sand,1212.96580168815,EI-Sand
1.78,G230,"230",-3.1578303959544,1.18394589276957,0,Sand,365.411954431188,EI-Sand
2.08,G231,"231",-4.72427367139058,7.1593998112551,7.31872403551838,Sandy Mud,566.056181349138,EI-Sand
2,G232,"232",-45.9435796036355,-0.917178706198095,5.17682233671418,Sand,1532.16905666408,OCN
2.25,G233,"233",-45.2490501386989,2.05257798958229,3.2613291196607,Fine Unconsolidated Substrate,781.436082815927,EI-Sand
0.98,G234,"234",-8.69752392613447,22.9386984629622,2.63541398094611,Unconsolidated Mineral Substrate,117.964858864189,EI-Sand
2.21,G235,"235",-43.152585832549,10.135206999073,7.51486451646437,Muddy Sand,529.72522095094,EI-Mix_Fine
2,G236,"236",-55.0038042389752,-2.04361267312627,4.54260808792057,Muddy Sand,1284.20091818808,OCN
2,G237,"237",-28.689337427056,-0.715696915104246,9.3729363345395,Muddy Sand,918.449139985686,EI-Sand
1.59,G238,"238",-1.10331171660816,4.97392250288451,0.963496808674198,Sandy Mud,414.121774054636,EI-Sand
1.92,G239,"239",-2.73096039875448,2.22345807280772,1.52347343053401,Unconsolidated Mineral Substrate,125.280499312809,EI-Sand
2,G240,"240",-28.7937372434163,-4.0680914382902,4.41874722428834,Sandy Mud,1530.427477272,OCN
2,G241,"241",-36.4404357669071,3.3170913916085,6.06340572564763,Cobble,2270.90708223868,OCN
2,G242,"242",-70.9514111508752,0.510194085510721,8.9555391596333,Cobble,2476.75235952047,OCN
2,G243,"243",-68.1649345011463,-4.42384638011547,8.2023143149774,Cobble,1759.97501602278,OCN
1.9,G244,"244",-6.92871748485731,1.81221289956418,0.273509369044829,Unconsolidated Mineral Substrate,503.850645516965,EI-Mix_Coarse
1.48,G245,"245",-7.24467697286949,6.42771327677647,2.38685562637809,Sand,304.697813592962,MI
2,G246,"246",-43.2694338083921,-3.95408915506803,1.59550210890936,Muddy Sand,1633.60668831894,OCN
2,G247,"247",-56.2452967995694,0.887787813551224,0.900673601421376,Muddy Sand,2824.59483404129,OCN
2,G248,"248",-89.1150543576841,-2.91042012614099,2.15479597036729,Muddy Sand,4217.49863478426,OCN
1.05,G249,"249",-42.1800434323915,12.9738362516406,3.67299683546856,Coarse Unconsolidated Substrate,4000.53447121733,OCN
1.02,G250,"250",-71.7023765927682,-3.2835665621305,1.93747104196652,Sand,3567.8287117455,OCN
2,G251,"251",-75.7954896172968,0.303018350809646,2.33473430929435,Coarse Unconsolidated Substrate,2447.93628219156,OCN
2,G252,"252",-69.4019900550219,-3.11440074474,2.99601864774738,Coarse Unconsolidated Substrate,924.212729594434,MI
2,G253,"253",-58.2984476271873,4.91932264150007,7.43527198937142,Coarse Unconsolidated Substrate,1321.58486902185,MI
1.92,G254,"254",-38.5677745506657,5.11941943212091,5.1237310002835,Coarse Unconsolidated Substrate,2290.46088264625,OCN
2.37,G255,"255",0,1.04002598681451,2.0699676680296,Sand,313.534826334502,EI-Sand
2.1,G256,"256",-29.0364296601416,3.10044118228027,3.90726791384782,Sand,628.509124555105,EI-Sand
1.21,G257,"257",-10.3906910228646,21.9565627112375,1.43369201475971,Sand,79.0493814949762,EI-Sand
1.82,G258,"258",-28.8992397122046,-1.39316153280758,2.42636641307606,Sand,416.228453234767,EI-Boulder
2.18,G259,"259",0,0.58324721255042,0.130317518934646,Sand,205.099745918364,EI-Boulder
1.82,G260,"260",-2.63369353792531,5.43794319864763,7.46410913433564,Sand,131.045409280628,EI-Sand
2,G261,"261",-49.3883666307951,1.26576303464395,6.82584561999464,Unconsolidated Mineral Substrate,1215.23765709412,EI-Sand
2,G262,"262",-73.1250998935889,-3.17013089683204,3.01487273601136,Fine Unconsolidated Substrate,1981.49754074604,OCN
2.42,G263,"263",-47.1307818633607,2.72390118169583,2.89517070663345,Fine Unconsolidated Substrate,714.911878161247,EI-Sand
1.29,G264,"264",-10.4295279902057,15.5100763237798,2.46597589252626,Fine Unconsolidated Substrate,294.611565255289,EI-Sand
1.74,G265,"265",-43.0165883602724,3.40832958257096,2.46960141936573,Muddy Sand,327.321482935709,EI-Mix_Fine
2,G266,"266",-46.8029827569415,0.670112310044183,2.75201006114516,Muddy Sand,1945.91143647363,OCN
1.37,G267,"267",-22.3383244967294,13.5317389354895,3.77976304878014,Sand,233.511606470688,EI-Sand
1.77,G268,"268",-15.9512991383516,1.65539401196581,1.19556489480305,Sandy Mud,339.221061427981,EI-Sand
1.06,G269,"269",-2.89583186415788,0.935790925615907,0,Unconsolidated Mineral Substrate,233.31592887313,EI-Gravel
1.86,G270,"270",-3.35507555248353,-0.0261744020256807,0,Unconsolidated Mineral Substrate,406.076986228122,EI-Sand
1.57,G271,"271",-10.4722915962568,5.36587639168917,3.65407093959712,Sand,154.132568124932,EI-Gravel
2,G272,"272",-20.8145645520396,5.62636939897926,3.41661490852145,Sand,2421.44920181545,OCN
2,G273,"273",-60.7554792471705,1.80445653303927,6.96122188894902,Cobble,2758.64536058067,OCN
2,G274,"274",-75.9671953738858,-7.5871987705837,8.04600062273295,Cobble,2150.79807106071,OCN
1.48,G275,"275",-16.8072136849969,16.3441413369567,6.85540897618576,Sand,434.933435118208,MI
1.4,G276,"276",-7.02396772703001,1.56659407805644,0.268807133616133,Fine Unconsolidated Substrate,372.376923564651,EI-Mix_Coarse
0.66,G277,"277",-7.43521525072766,5.87641903881164,0.403276347299143,Unconsolidated Mineral Substrate,97.0744522874353,EI-Mix_Coarse
1.47,G278,"278",-8.66557203269878,8.78289284310105,0.797508091699133,Sand,414.871355041831,MI
2,G279,"279",-45.5583833421074,-4.51372329564592,1.88855741029418,Muddy Sand,1395.68716412156,OCN
2,G280,"280",-66.5767891888997,-0.0762908945246912,0.628444681335872,Muddy Sand,2870.35179296348,OCN
2,G281,"281",-87.6912651164505,-4.15937855540809,2.32005384775429,Muddy Sand,3790.37935180154,OCN
1.31,G282,"282",-31.120868330279,23.0760362633934,6.34441657187358,Coarse Unconsolidated Substrate,2953.76999455523,OCN
2,G283,"283",-73.1472053723009,1.27253837468258,1.5261317193037,Sand,2895.04858999735,OCN
2,G284,"284",-62.3063242208327,-0.211420886760163,8.05213909772446,Coarse Unconsolidated Substrate,955.06733783381,MI
1.63,G285,"285",-49.8332623431947,0.505946765843834,3.30776141292625,Coarse Unconsolidated Substrate,241.557463695819,MI
2,G286,"286",-46.5714041906886,-3.38661678345462,6.64674868134595,Coarse Unconsolidated Substrate,1027.70617511335,MI
0.96,G287,"287",-39.4869539074419,2.76792088060285,4.59003937244857,Gravel,2058.82527609894,OCN
1.08,G288,"288",0,0.0179934344708576,0.209475151489674,Sand,117.830484843433,EI-Mix_Fine
2,G289,"289",-28.7705095977278,-4.4879337697063,10.7613695419731,Sand,1282.35303058143,OCN
1.76,G290,"290",-18.3276672732578,4.17916425832593,2.16134984925349,Sand,257.69815644028,EI-Sand
2.15,G291,"291",-3.86644048311529,-0.173620893341854,3.04570898253332,Sand,695.890661581417,EI-Sand
2,G292,"292",-59.084047683687,-5.52820276339769,8.97475837771442,Sand,895.710205000662,EI-Sand
2,G293,"293",-83.9024662721893,-6.25900765119723,5.6898123187139,Fine Unconsolidated Substrate,1245.03138075858,EI-Mix_Coarse
2,G294,"294",-69.4918238434195,-4.75459440039599,4.92327248267761,Fine Unconsolidated Substrate,1720.59072444098,OCN
2,G295,"295",-56.2087107235875,-7.40080993839408,3.6643661279194,Fine Unconsolidated Substrate,1265.49942022206,EI-Sand
0.81,G296,"296",-1.42183165005156,3.68363490115457,1.76486029574478,Fine Unconsolidated Substrate,371.84381765898,EI-Mix_Fine
2.1,G297,"297",-31.6376834934169,1.33359686958917,2.18379490364652,Muddy Sand,569.650823813481,EI-Mix_Fine
2,G298,"298",-51.7617279599606,-3.21480429607922,2.56746922799473,Muddy Sand,1521.89521673896,OCN
0.69,G299,"299",-2.77608150986594,34.7774649344857,2.35351991142601,Unconsolidated Mineral Substrate,167.240787256003,EI-Sand
2.54,G300,"300",-16.3151994268963,2.48811519214979,1.25093025037106,Muddy Sand,650.333891133547,EI-Boulder
1.89,G301,"301",-14.6620211864243,-0.911935163130058,1.05203998983967,Sandy Mud,437.208333579974,EI-Gravel
1.77,G302,"302",0,0.257954673296651,0,Mud,386.195745135022,EI-Gravel
1.97,G303,"303",-7.16795817387148,-0.866849699764131,0,Unconsolidated Mineral Substrate,497.914927708736,EI-Gravel
0.5,G304,"304",-0.49417571161344,2.01680986255372,0,Unconsolidated Mineral Substrate,18.7557625053228,EI-Sand
2,G305,"305",-14.9589536200197,1.26080109587153,3.11918594796245,Sand,967.882846422485,EI-Gravel
2,G306,"306",-60.0193042985773,3.22355212383398,9.41223672529325,Cobble,3123.89092492289,OCN
2,G307,"307",-73.4664128784801,-5.57366093796435,7.01166736496704,Cobble,1837.31018089364,OCN
2.59,G308,"308",-26.2050971976816,4.78138981750657,6.2575518683016,Sand,519.33670397842,MI
2,G309,"309",-16.1759184968529,-2.03122344610443,0.608442087800619,Fine Unconsolidated Substrate,1127.80373593405,EI-Mix_Coarse
1.49,G310,"310",-9.14042243678847,9.13991223182814,1.15545518586141,Muddy Sand,431.382707013075,MI
2,G311,"311",-48.7041450624394,-4.16487493726137,2.58547961607527,Muddy Sand,1524.25847398148,OCN
2,G312,"312",-79.0969435754537,-1.07427920585812,1.20117749717001,Muddy Sand,2821.33334175116,OCN
2,G313,"313",-78.3215347208065,-2.30960171375572,5.90070743994939,Coarse Unconsolidated Substrate,2824.08479196942,OCN
2,G314,"314",-73.9664475389001,-0.205287613181602,4.03778997129154,Sand,2426.49000488601,OCN
2,G315,"315",-72.963899588013,-3.04885380667265,5.93771420424618,Coarse Unconsolidated Substrate,1853.83278509369,OCN
0.93,G316,"316",-22.4395524954966,20.4048581270931,2.64664722797517,Coarse Unconsolidated Substrate,167.283635993255,MI
1.77,G317,"317",-25.6789464681647,3.11512406994458,5.34781634721335,Sand,340.946543766537,MI
2,G318,"318",-40.9593818800092,-2.54555724832277,9.1057799032833,Coarse Unconsolidated Substrate,1372.55598628436,EI-Mix_Coarse
2,G319,"319",-0.00339860160196762,1.714860435914,2.62399863409659,Sand,1100.14050458816,EI-Mix_Fine
1.17,G320,"320",-4.05818793312443,5.84244629542107,2.49316974973717,Sand,361.309147048142,EI-Boulder
2,G321,"321",-34.970529106155,2.81822364541315,10.3247524604711,Sand,1335.70152452956,EI-Sand
2,G322,"322",-90.2569968234642,-4.46084112875548,4.96258983700552,Fine Unconsolidated Substrate,1443.17273856713,OCN
2,G323,"323",-61.3157997154046,-0.932999376384603,5.06065781770708,Fine Unconsolidated Substrate,656.173319852395,EI-Mix_Coarse
2,G324,"324",-47.3922911067754,-2.82926283346604,6.73049987822537,Fine Unconsolidated Substrate,1065.75741775813,EI-Sand
2,G325,"325",-43.3945122195417,-3.2715966788779,2.87551297573224,Fine Unconsolidated Substrate,890.57435137868,EI-Sand
1.82,G326,"326",-9.8204595622815,0.0231048355644937,1.34355624592322,Unconsolidated Mineral Substrate,596.886926466518,EI-Mix_Fine
2.29,G327,"327",-28.8609300252744,2.16291361322242,2.39703384016243,Muddy Sand,792.070576668855,EI-Mix_Fine
2,G328,"328",-53.5249912152857,-5.72335573398594,2.28613447017601,Muddy Sand,1102.59674602079,EI-Sand
1.97,G329,"329",-17.3666810681338,3.02436045493548,2.72355710920458,Muddy Sand,679.346165121028,EI-Boulder
2,G330,"330",-19.9577278651734,-0.370516150499488,1.80677888797245,Sandy Mud,814.958818564371,EI-Gravel
0.61,G331,"331",0,-0.432008062320335,0,Mud,459.083175106683,EI-Gravel
0.69,G332,"332",-3.5635307187466,1.2795386506195,0,Unconsolidated Mineral Substrate,18.3448807918036,EI-Gravel
0.86,G333,"333",-3.33837417257159,18.5833300079625,3.34622309591586,Cobble,61.4733358742956,EI-Gravel
2,G334,"334",-54.4835121699315,-0.0646253478973817,8.10229454154102,Cobble,2047.31604340705,OCN
2,G335,"335",-83.5726582183459,-6.47984520353949,8.02213329138835,Cobble,1656.90138464431,OCN
2.15,G336,"336",-27.0380168913739,6.57812901775459,6.34918883075229,Gravel,832.51104896226,MI
0.7,G337,"337",-5.94835667565729,6.55424193032953,0.524759771700371,Fine Unconsolidated Substrate,134.567316952384,EI-Mix_Coarse
0.96,G338,"338",-11.4221515696322,4.55396100997942,0.79650065458653,Unconsolidated Mineral Substrate,217.494735241827,EI-Mix_Coarse
1.6,G339,"339",-8.34769653336624,10.5167183029625,1.2723712589649,Muddy Sand,468.827266444816,MI
2,G340,"340",-52.6782232594792,-3.49753557912418,2.48024901433364,Muddy Sand,1589.6831756823,OCN
2,G341,"341",-87.7357246731491,-3.38442688280807,2.28884515098593,Muddy Sand,2270.7450547047,OCN
2,G342,"342",-98.3617773281706,-11.2958733015574,5.03545815891212,Sand,1663.78660059248,OCN
2,G343,"343",-75.0790519404749,0.344883345733146,1.92234654472794,Sand,1445.83910359617,OCN
1.97,G344,"344",-43.6850944332796,0.843006134604083,6.9461039768113,Muddy Sand,639.437296952083,MI
0.92,G345,"345",-24.8069685092002,2.84804947463216,4.79529047799635,Coarse Unconsolidated Substrate,59.2108629082218,MI
1.8,G346,"346",-41.0370737413887,-1.58917292168759,7.89298864421035,Gravel,1764.37180999205,OCN
2.15,G347,"347",0,0.192473899278405,0.578984884619585,Sand,224.386656454965,EI-Mix_Fine
2,G348,"348",-34.3158335899441,-3.41826375985924,12.841779934814,Sand,1195.16146287319,EI-Sand
2.05,G349,"349",-3.17716594335355,15.5641546573198,21.8785763383955,Fine Unconsolidated Substrate,388.789540800323,EI-Mix_Fine
2.05,G350,"350",-1.99650570938705,2.17604780323845,0,Sand,411.241928179743,EI-Boulder
1.58,G351,"351",-7.61169885476964,14.0955436579273,8.58301205800191,Unconsolidated Mineral Substrate,539.237297121564,EI-Sand
2,G352,"352",-90.5701244973233,-2.16405364391364,2.62243349733998,Fine Unconsolidated Substrate,2162.51525730893,OCN
1.74,G353,"353",-59.9838052011833,6.6687071731126,7.53291923290694,Unconsolidated Mineral Substrate,5.24540358175927,EI-Sand
1.86,G354,"354",-16.8911123056972,9.65989260860138,8.14911483655737,Fine Unconsolidated Substrate,363.370835765367,EI-Sand
2,G355,"355",-32.7558578749887,-0.143775336560877,8.6723571709385,Fine Unconsolidated Substrate,802.2079639371,EI-Mix_Coarse
2.79,G356,"356",-19.5978187225746,5.93582093008032,2.10417593072771,Fine Unconsolidated Substrate,231.124832252665,EI-Sand
1,G357,"357",0,-0.426458932885699,0,Unconsolidated Mineral Substrate,201.002688064273,EI-Mix_Fine
1.94,G358,"358",-14.0100358759356,-2.11262815683319,2.07899684092027,Unconsolidated Mineral Substrate,360.946291065024,EI-Mix_Coarse
2.67,G359,"359",-5.23739469883468,-0.0366977189505854,0.890069426125657,Fine Unconsolidated Substrate,708.04386823937,EI-Mix_Fine
0.6,G360,"360",-1.4047383663809,15.6669959831473,1.18035729505468,Unconsolidated Mineral Substrate,328.689611372168,EI-Mix_Fine
1.96,G361,"361",-38.9164754910425,1.49554763792921,2.17005424790976,Muddy Sand,490.770248576051,EI-Mix_Fine
1.99,G362,"362",-46.9740264974979,0.0707499164687856,2.86411033374063,Muddy Sand,527.458866681665,EI-Mix_Coarse
0.97,G363,"363",0,5.52297593249755,2.00068795488369,Unconsolidated Mineral Substrate,68.5564154232341,EI-Boulder
1.44,G364,"364",0,0.646870002195238,0,Muddy Sand,236.155667926346,EI-Mix_Fine
0.66,G365,"365",-3.77141718098219,10.3006571025728,1.31016080124726,Gravel,261.136280537235,EI-Mix_Coarse
0.86,G366,"366",-2.22607780026985,26.1930670186736,3.33232782307705,Coarse Unconsolidated Substrate,199.269177081194,EI-Boulder
2,G367,"367",-33.9096586464634,-0.00564232282385251,3.74526681730681,Muddy Sand,1919.42113317017,OCN
0.51,G368,"368",-1.25365149454091,9.86523346985506,1.32075066542971,Sand,91.5832108224869,EI-Gravel
1,G369,"369",-3.52259390757673,30.0988111422221,11.6143814800608,Unconsolidated Mineral Substrate,180.360141661953,EI-Gravel
1.64,G370,"370",-32.080243180112,11.2989621771358,7.63359070115476,Cobble,530.859885135865,EI-Gravel
